City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
276,Bowen,AU,2020-08-30 20:32:30,-20.02,148.23,57.2,93,1,3.36
277,Codrington,AU,2020-08-30 20:32:30,-38.27,141.97,46.27,77,65,11.12
278,Bluff,NZ,2020-08-30 20:30:16,-46.6,168.33,52.9,62,71,22.35
279,Jamestown,US,2020-08-30 20:26:33,42.1,-79.24,70.0,59,90,6.93
280,Partapur,IN,2020-08-30 20:32:31,23.6,74.17,74.95,93,99,11.39
281,Chanika,TZ,2020-08-30 20:32:31,-5.42,38.02,66.06,89,65,5.61
282,Vaini,TO,2020-08-30 20:30:11,-21.2,-175.2,77.0,83,75,12.75
283,Nador,MA,2020-08-30 20:30:28,35.17,-2.93,77.0,73,75,6.93
284,Loandjili,CG,2020-08-30 20:32:32,-4.76,11.86,73.4,88,75,6.93
285,Eluru,IN,2020-08-30 20:31:06,16.7,81.1,79.79,84,13,2.93
286,Atuona,PF,2020-08-30 20:32:19,-9.8,-139.03,78.1,80,42,21.34
287,Bitung,ID,2020-08-30 20:32:32,1.45,125.18,75.2,94,20,2.24
288,Kavieng,PG,2020-08-30 20:32:33,-2.57,150.8,82.78,76,100,15.1
289,Puerto Ayora,EC,2020-08-30 20:30:36,-0.74,-90.35,77.0,57,100,6.93
290,Cancun,MX,2020-08-30 20:31:21,21.17,-86.85,89.6,66,40,13.87
291,Atuona,PF,2020-08-30 20:32:19,-9.8,-139.03,78.1,80,42,21.34
292,Taoudenni,ML,2020-08-30 20:32:33,22.68,-3.98,96.33,33,17,12.88
293,Sitka,US,2020-08-30 20:32:34,57.05,-135.33,53.6,93,90,5.82
294,Hofn,IS,2020-08-30 20:32:34,64.25,-15.21,51.84,88,95,19.04
295,Busselton,AU,2020-08-30 20:30:27,-33.65,115.33,39.99,75,0,3.74
296,Darnah,LY,2020-08-30 20:32:35,32.77,22.64,77.16,81,0,13.13
297,Jamestown,US,2020-08-30 20:26:33,42.1,-79.24,70.0,59,90,6.93
298,Pevek,RU,2020-08-30 20:30:43,69.7,170.31,38.8,82,14,4.85
299,Douglas,US,2020-08-30 20:32:35,41.3,-96.17,82.0,51,40,10.29
300,Qaanaaq,GL,2020-08-30 20:26:37,77.48,-69.36,34.0,77,0,4.56
301,Bluff,NZ,2020-08-30 20:30:16,-46.6,168.33,52.9,62,71,22.35
302,Georgetown,MY,2020-08-30 20:28:51,5.41,100.34,80.6,94,40,2.24
303,San Patricio,MX,2020-08-30 20:30:41,19.22,-104.7,78.8,100,90,17.22
304,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
305,Mar Del Plata,AR,2020-08-30 20:32:23,-38.0,-57.56,57.2,30,0,16.11
306,Dikson,RU,2020-08-30 20:30:24,73.51,80.55,41.9,96,100,15.61
307,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
308,Neuquen,AR,2020-08-30 20:29:17,-38.95,-68.06,60.8,29,0,8.05
309,Maceio,BR,2020-08-30 20:31:21,-9.67,-35.74,75.2,88,90,10.29
310,Gamba,GA,2020-08-30 20:32:37,-2.65,10.0,73.62,86,100,8.68
311,San Cristobal,VE,2020-08-30 20:32:37,7.77,-72.22,86.0,58,75,11.41
312,Arraial Do Cabo,BR,2020-08-30 20:27:40,-22.97,-42.03,80.6,73,0,16.11
313,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
314,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
315,Havre-Saint-Pierre,CA,2020-08-30 20:27:58,50.23,-63.6,50.0,87,90,18.34
316,Saskylakh,RU,2020-08-30 20:30:18,71.92,114.08,46.29,84,70,5.17
317,Lebu,CL,2020-08-30 20:30:22,-37.62,-73.65,49.68,70,0,26.19
318,Avarua,CK,2020-08-30 20:30:12,-21.21,-159.78,77.0,73,20,18.34
319,Geraldton,AU,2020-08-30 20:27:42,-28.77,114.6,44.6,93,0,10.29
320,Faanui,PF,2020-08-30 20:30:08,-16.48,-151.75,76.86,76,18,22.46
321,Atuona,PF,2020-08-30 20:32:19,-9.8,-139.03,78.1,80,42,21.34
322,Carnarvon,AU,2020-08-30 20:32:39,-24.87,113.63,53.6,100,0,4.7
323,Sao Jose Dos Campos,BR,2020-08-30 20:32:39,-23.18,-45.89,87.8,23,0,5.82
324,Victoria,HK,2020-08-30 20:26:00,22.29,114.16,84.0,74,46,4.79
325,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
326,Bonoua,CI,2020-08-30 20:32:40,5.27,-3.6,77.0,88,20,9.17
327,Sungairaya,ID,2020-08-30 20:32:40,0.7,108.9,78.62,84,93,3.83
328,Erenhot,CN,2020-08-30 20:32:40,43.65,111.98,62.76,65,16,11.61
329,Longyearbyen,SJ,2020-08-30 20:30:23,78.22,15.64,39.2,80,75,13.87
330,Yining,CN,2020-08-30 20:32:41,29.04,114.56,74.43,82,36,0.98
331,Rosarito,MX,2020-08-30 20:32:41,32.33,-117.03,77.0,57,5,12.75
332,Mar Del Plata,AR,2020-08-30 20:32:23,-38.0,-57.56,57.2,30,0,16.11
333,Airai,TL,2020-08-30 20:28:14,-8.93,125.41,56.48,100,9,4.14
334,Puerto Ayora,EC,2020-08-30 20:30:36,-0.74,-90.35,77.0,57,100,6.93
335,Port Elizabeth,ZA,2020-08-30 20:28:06,-33.92,25.57,48.2,81,12,6.93
336,Kapaa,US,2020-08-30 20:26:24,22.08,-159.32,84.0,69,40,16.11
337,Chokurdakh,RU,2020-08-30 20:28:28,70.63,147.92,40.35,85,91,8.28
338,Manzhouli,CN,2020-08-30 20:32:43,49.6,117.43,53.31,93,100,6.33
339,Taoudenni,ML,2020-08-30 20:32:33,22.68,-3.98,96.33,33,17,12.88
340,Severo-Kurilsk,RU,2020-08-30 20:32:44,50.68,156.12,50.88,86,22,15.79
341,Fredericton,CA,2020-08-30 20:29:49,45.95,-66.67,66.2,68,75,14.99
342,Bengkulu,ID,2020-08-30 20:25:39,-3.8,102.27,76.08,85,100,2.91
343,Cape Town,ZA,2020-08-30 20:28:21,-33.93,18.42,42.8,81,0,8.05
344,Vaini,TO,2020-08-30 20:30:11,-21.2,-175.2,77.0,83,75,12.75
345,Lavrentiya,RU,2020-08-30 20:32:45,65.58,-171.0,50.02,72,33,21.41
346,Yellowknife,CA,2020-08-30 20:30:36,62.46,-114.35,53.6,58,40,16.11
347,Dinghai,CN,2020-08-30 20:32:45,26.28,119.79,82.4,83,40,13.42
348,Lagoa Formosa,BR,2020-08-30 20:32:46,-18.78,-46.41,84.0,35,74,5.41
349,Bredasdorp,ZA,2020-08-30 20:26:19,-34.53,20.04,42.8,81,32,4.7
350,Longyearbyen,SJ,2020-08-30 20:30:23,78.22,15.64,39.2,80,75,13.87
351,Qaqortoq,GL,2020-08-30 20:29:05,60.72,-46.03,57.2,50,75,2.24
352,Butaritari,KI,2020-08-30 20:30:25,3.07,172.79,82.85,73,23,11.41
353,Busselton,AU,2020-08-30 20:30:27,-33.65,115.33,39.99,75,0,3.74
354,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
355,Joshimath,IN,2020-08-30 20:32:47,30.57,79.57,65.19,60,77,0.89
356,Barrow,US,2020-08-30 20:26:41,71.29,-156.79,39.2,93,90,14.99
357,Carnarvon,AU,2020-08-30 20:32:39,-24.87,113.63,53.6,100,0,4.7
358,Hervey Bay,AU,2020-08-30 20:32:47,-25.3,152.85,57.99,87,75,6.93
359,Batagay-Alyta,RU,2020-08-30 20:32:48,67.8,130.41,44.06,65,98,2.17
360,Castro,BR,2020-08-30 20:32:48,-24.79,-50.01,68.81,60,0,2.95
361,Bluff,NZ,2020-08-30 20:30:16,-46.6,168.33,52.9,62,71,22.35
362,Lebu,CL,2020-08-30 20:30:22,-37.62,-73.65,49.68,70,0,26.19
363,Plettenberg Bay,ZA,2020-08-30 20:32:49,-34.05,23.37,47.95,67,6,5.77
364,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
365,Kaitangata,NZ,2020-08-30 20:27:20,-46.28,169.85,51.01,48,100,3.0
366,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
367,Vaini,TO,2020-08-30 20:30:11,-21.2,-175.2,77.0,83,75,12.75
368,Dikson,RU,2020-08-30 20:30:24,73.51,80.55,41.9,96,100,15.61
369,Chokurdakh,RU,2020-08-30 20:28:28,70.63,147.92,40.35,85,91,8.28
370,Sahuaripa,MX,2020-08-30 20:32:50,29.05,-109.23,87.6,57,75,3.06
371,Severo-Kurilsk,RU,2020-08-30 20:32:44,50.68,156.12,50.88,86,22,15.79
372,Borodino,RU,2020-08-30 20:32:51,55.91,94.9,50.97,98,65,8.41
373,Bredasdorp,ZA,2020-08-30 20:26:19,-34.53,20.04,42.8,81,32,4.7
374,Andenes,NO,2020-08-30 20:32:51,69.31,16.12,41.0,80,40,6.93
375,Port Hedland,AU,2020-08-30 20:30:51,-20.32,118.57,68.0,34,2,9.17
376,Petropavlovsk-Kamchatskiy,RU,2020-08-30 20:32:51,53.05,158.65,41.0,100,0,6.71
377,Kavieng,PG,2020-08-30 20:32:33,-2.57,150.8,82.78,76,100,15.1
378,High Level,CA,2020-08-30 20:32:52,58.52,-117.14,55.4,54,20,13.87
379,Avarua,CK,2020-08-30 20:30:12,-21.21,-159.78,77.0,73,20,18.34
380,Pangnirtung,CA,2020-08-30 20:32:53,66.15,-65.71,48.2,76,20,8.05
381,Hermanus,ZA,2020-08-30 20:30:11,-34.42,19.23,39.99,91,2,12.35
382,Cape Town,ZA,2020-08-30 20:28:21,-33.93,18.42,42.8,81,0,8.05
383,Makakilo City,US,2020-08-30 20:32:53,21.35,-158.09,86.0,48,1,8.05
384,Vaini,TO,2020-08-30 20:30:11,-21.2,-175.2,77.0,83,75,12.75
385,Port Alfred,ZA,2020-08-30 20:32:25,-33.59,26.89,50.68,74,13,11.25
386,Coquimbo,CL,2020-08-30 20:31:23,-29.95,-71.34,59.0,67,0,13.87
387,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
388,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
389,Jamestown,US,2020-08-30 20:26:33,42.1,-79.24,70.0,59,90,6.93
390,Norman Wells,CA,2020-08-30 20:32:55,65.28,-126.83,59.0,54,75,12.75
391,Avarua,CK,2020-08-30 20:30:12,-21.21,-159.78,77.0,73,20,18.34
392,Tricase,IT,2020-08-30 20:32:56,39.93,18.36,79.0,94,5,4.7
393,Naze,JP,2020-08-30 20:32:56,28.37,129.48,80.6,88,100,6.93
394,Saint Anthony,US,2020-08-30 20:32:56,45.02,-93.22,77.0,44,20,14.99
395,Yellowknife,CA,2020-08-30 20:30:36,62.46,-114.35,53.6,58,40,16.11
396,Santa Cruz,BO,2020-08-30 20:29:43,-17.8,-63.17,87.8,45,28,4.7
397,Mar Del Plata,AR,2020-08-30 20:32:23,-38.0,-57.56,57.2,30,0,16.11
398,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
399,Palu,ID,2020-08-30 20:32:57,-0.89,119.87,75.29,78,97,2.84
400,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
401,Anadyr,RU,2020-08-30 20:32:57,64.75,177.48,41.0,80,96,6.71
402,Kalabo,ZM,2020-08-30 20:32:58,-14.97,22.68,70.75,55,92,2.68
403,Saint-Philippe,RE,2020-08-30 20:32:24,-21.36,55.77,71.6,77,37,5.82
404,Bambous Virieux,MU,2020-08-30 20:30:46,-20.34,57.76,71.01,94,40,18.34
405,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
406,Souillac,MU,2020-08-30 20:32:58,-20.52,57.52,69.8,94,40,18.34
407,Saskylakh,RU,2020-08-30 20:30:18,71.92,114.08,46.29,84,70,5.17
408,Launceston,AU,2020-08-30 20:32:59,-41.45,147.17,43.0,60,8,5.82
409,Taoudenni,ML,2020-08-30 20:32:33,22.68,-3.98,96.33,33,17,12.88
410,Ostrovnoy,RU,2020-08-30 20:26:28,68.05,39.51,45.12,87,51,7.87
411,Rocha,UY,2020-08-30 20:32:59,-34.48,-54.33,44.96,64,88,7.38
412,Qaanaaq,GL,2020-08-30 20:26:37,77.48,-69.36,34.0,77,0,4.56
413,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
414,Tasiilaq,GL,2020-08-30 20:33:00,65.61,-37.64,48.2,61,100,6.93
415,Sitka,US,2020-08-30 20:32:34,57.05,-135.33,53.6,93,90,5.82
416,Hobart,AU,2020-08-30 20:25:52,-42.88,147.33,43.0,60,20,10.29
417,Saint Anthony,US,2020-08-30 20:32:56,45.02,-93.22,77.0,44,20,14.99
418,Pevek,RU,2020-08-30 20:30:43,69.7,170.31,38.8,82,14,4.85
419,Barrow,US,2020-08-30 20:26:41,71.29,-156.79,39.2,93,90,14.99
420,Hervey Bay,AU,2020-08-30 20:32:47,-25.3,152.85,57.99,87,75,6.93
421,Yulara,AU,2020-08-30 20:33:01,-25.24,130.99,53.6,54,0,6.93
422,Kapaa,US,2020-08-30 20:26:24,22.08,-159.32,84.0,69,40,16.11
423,Albany,US,2020-08-30 20:26:15,42.6,-73.97,72.0,44,0,13.24
424,Khatanga,RU,2020-08-30 20:28:31,71.97,102.5,44.37,90,96,7.43
425,Cherskiy,RU,2020-08-30 20:30:11,68.75,161.3,38.52,88,100,8.75
426,Bafq,IR,2020-08-30 20:33:02,31.61,55.41,68.54,26,0,1.92
427,Pevek,RU,2020-08-30 20:30:43,69.7,170.31,38.8,82,14,4.85
428,Antalaha,MG,2020-08-30 20:33:02,-14.9,50.28,70.56,88,82,7.47
429,Yellowknife,CA,2020-08-30 20:30:36,62.46,-114.35,53.6,58,40,16.11
430,Lavrentiya,RU,2020-08-30 20:32:45,65.58,-171.0,50.02,72,33,21.41
431,Kapaa,US,2020-08-30 20:26:24,22.08,-159.32,84.0,69,40,16.11
432,Tarko-Sale,RU,2020-08-30 20:33:03,64.92,77.78,42.76,91,0,5.48
433,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
434,Lebu,CL,2020-08-30 20:30:22,-37.62,-73.65,49.68,70,0,26.19
435,Port Elizabeth,ZA,2020-08-30 20:28:06,-33.92,25.57,48.2,81,12,6.93
436,Bowen,AU,2020-08-30 20:32:30,-20.02,148.23,57.2,93,1,3.36
437,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
438,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
439,Comodoro Rivadavia,AR,2020-08-30 20:32:59,-45.87,-67.5,48.2,66,75,5.82
440,Lorengau,PG,2020-08-30 20:33:05,-2.02,147.27,81.57,82,7,11.68
441,Yellowknife,CA,2020-08-30 20:30:36,62.46,-114.35,53.6,58,40,16.11
442,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
443,Pombia,IT,2020-08-30 20:33:05,45.65,8.63,66.0,68,54,1.12
444,Oranjemund,NA,2020-08-30 20:33:06,-28.55,16.43,51.66,58,30,19.1
445,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
446,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
447,Road Town,VG,2020-08-30 20:30:46,18.42,-64.62,87.8,66,40,16.11
448,Hithadhoo,MV,2020-08-30 20:33:06,-0.6,73.08,82.2,74,44,10.07
449,Port Hedland,AU,2020-08-30 20:30:51,-20.32,118.57,68.0,34,2,9.17
450,Khani,GE,2020-08-30 20:33:07,41.96,42.96,66.2,93,0,2.24
451,Miyazu,JP,2020-08-30 20:33:07,35.53,135.18,75.22,88,10,1.95
452,Evensk,RU,2020-08-30 20:33:07,61.95,159.23,50.52,61,4,6.06
453,Hilo,US,2020-08-30 20:26:16,19.73,-155.09,84.2,62,75,4.7
454,Busselton,AU,2020-08-30 20:30:27,-33.65,115.33,39.99,75,0,3.74
455,Clyde River,CA,2020-08-30 20:33:08,70.47,-68.59,48.2,87,40,13.87
456,Saskylakh,RU,2020-08-30 20:30:18,71.92,114.08,46.29,84,70,5.17
457,Bethel,US,2020-08-30 20:33:08,41.37,-73.41,77.0,44,1,11.41
458,Albany,US,2020-08-30 20:26:15,42.6,-73.97,72.0,44,0,13.24
459,Bluff,NZ,2020-08-30 20:30:16,-46.6,168.33,52.9,62,71,22.35
460,Hilo,US,2020-08-30 20:26:16,19.73,-155.09,84.2,62,75,4.7
461,Nikolskoye,RU,2020-08-30 20:26:36,59.7,30.79,60.01,87,93,4.47
462,Shahrud,IR,2020-08-30 20:33:09,36.42,54.98,56.23,66,0,6.58
463,Upernavik,GL,2020-08-30 20:33:09,72.79,-56.15,41.29,84,88,11.25
464,Iracoubo,GF,2020-08-30 20:33:09,5.48,-53.2,81.68,80,56,15.93
465,Saint-Francois,FR,2020-08-30 20:32:17,46.42,3.91,59.0,77,75,4.7
466,Nikolskoye,RU,2020-08-30 20:26:36,59.7,30.79,60.01,87,93,4.47
467,Kudahuvadhoo,MV,2020-08-30 20:33:10,2.67,72.89,83.5,68,98,6.67
468,Adrar,MR,2020-08-30 20:33:10,20.5,-10.07,94.21,11,100,12.15
469,Bluff,NZ,2020-08-30 20:30:16,-46.6,168.33,52.9,62,71,22.35
470,Busselton,AU,2020-08-30 20:30:27,-33.65,115.33,39.99,75,0,3.74
471,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
472,Hobart,AU,2020-08-30 20:25:52,-42.88,147.33,43.0,60,20,10.29
473,Pontianak,ID,2020-08-30 20:33:11,-0.03,109.33,75.52,93,92,3.83
474,Hermanus,ZA,2020-08-30 20:30:11,-34.42,19.23,39.99,91,2,12.35
475,Mato Verde,BR,2020-08-30 20:33:12,-15.4,-42.87,79.2,37,45,7.4
476,Puerto Ayora,EC,2020-08-30 20:30:36,-0.74,-90.35,77.0,57,100,6.93
477,Sao Joao Da Barra,BR,2020-08-30 20:33:12,-21.64,-41.05,78.8,69,0,23.04
478,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
479,Albany,US,2020-08-30 20:26:15,42.6,-73.97,72.0,44,0,13.24
480,Gigmoto,PH,2020-08-30 20:33:13,13.78,124.39,81.55,78,100,7.47
481,Sitka,US,2020-08-30 20:32:34,57.05,-135.33,53.6,93,90,5.82
482,Candido Mendes,BR,2020-08-30 20:33:14,-1.45,-45.72,80.13,70,64,6.78
483,Port Alfred,ZA,2020-08-30 20:32:25,-33.59,26.89,50.68,74,13,11.25
484,Tasiilaq,GL,2020-08-30 20:33:00,65.61,-37.64,48.2,61,100,6.93
485,Mataura,NZ,2020-08-30 20:30:25,-46.19,168.86,52.75,54,61,9.71
486,Kirakira,SB,2020-08-30 20:33:15,-10.45,161.92,82.09,79,100,13.44
487,Hithadhoo,MV,2020-08-30 20:33:06,-0.6,73.08,82.2,74,44,10.07
488,Hobart,AU,2020-08-30 20:25:52,-42.88,147.33,43.0,60,20,10.29
489,Avarua,CK,2020-08-30 20:30:12,-21.21,-159.78,77.0,73,20,18.34
490,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
491,Cape Town,ZA,2020-08-30 20:28:21,-33.93,18.42,42.8,81,0,8.05
492,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
493,Otsuki,JP,2020-08-30 20:33:17,35.6,138.93,78.8,83,1,2.3
494,Grindavik,IS,2020-08-30 20:33:17,63.84,-22.43,51.8,100,90,31.09
495,Teya,RU,2020-08-30 20:33:17,60.38,92.63,48.02,88,27,1.99
496,Hithadhoo,MV,2020-08-30 20:33:06,-0.6,73.08,82.2,74,44,10.07
497,Ambikapur,IN,2020-08-30 20:33:18,23.12,83.2,72.19,90,59,2.28
498,Hithadhoo,MV,2020-08-30 20:33:06,-0.6,73.08,82.2,74,44,10.07
499,Hilo,US,2020-08-30 20:26:16,19.73,-155.09,84.2,62,75,4.7
500,Sisimiut,GL,2020-08-30 20:27:31,66.94,-53.67,54.01,58,2,11.1
501,Svetlaya,RU,2020-08-30 20:33:18,46.54,138.33,55.11,81,56,6.06
502,New Norfolk,AU,2020-08-30 20:30:26,-42.78,147.06,43.0,72,2,1.99
503,Albany,US,2020-08-30 20:26:15,42.6,-73.97,72.0,44,0,13.24
504,Guerrero Negro,MX,2020-08-30 20:32:26,27.98,-114.06,82.33,58,1,10.27
505,Busselton,AU,2020-08-30 20:30:27,-33.65,115.33,39.99,75,0,3.74
506,Hermanus,ZA,2020-08-30 20:30:11,-34.42,19.23,39.99,91,2,12.35
507,Olot,ES,2020-08-30 20:33:19,42.18,2.49,57.0,96,24,1.99
508,Karratha,AU,2020-08-30 20:32:04,-20.74,116.85,70.39,45,1,1.72
509,Ushuaia,AR,2020-08-30 20:26:07,-54.8,-68.3,28.4,92,75,24.16
510,Samarai,PG,2020-08-30 20:33:20,-10.62,150.67,78.82,87,94,19.39
511,Divnomorskoye,RU,2020-08-30 20:33:20,44.5,38.14,74.17,50,0,10.58
512,Pevek,RU,2020-08-30 20:30:43,69.7,170.31,38.8,82,14,4.85
513,Barrow,US,2020-08-30 20:26:41,71.29,-156.79,39.2,93,90,14.99
514,Tasiilaq,GL,2020-08-30 20:33:00,65.61,-37.64,48.2,61,100,6.93
515,Maungatapere,NZ,2020-08-30 20:33:21,-35.75,174.2,50.0,3,46,1.99
516,Albany,US,2020-08-30 20:26:15,42.6,-73.97,72.0,44,0,13.24
517,Hobart,AU,2020-08-30 20:25:52,-42.88,147.33,43.0,60,20,10.29
518,Harper,LR,2020-08-30 20:33:22,4.38,-7.72,75.83,82,96,12.41
519,Sorland,NO,2020-08-30 20:33:22,67.67,12.69,42.8,81,40,2.24
520,Slave Lake,CA,2020-08-30 20:30:17,55.28,-114.77,55.4,54,1,28.86
521,Hilo,US,2020-08-30 20:26:16,19.73,-155.09,84.2,62,75,4.7
522,Orlik,RU,2020-08-30 20:33:22,52.52,99.83,39.74,81,100,0.65
523,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
524,Nishihara,JP,2020-08-30 20:33:23,26.18,127.76,84.2,88,40,14.99
525,Inhambane,MZ,2020-08-30 20:33:23,-23.86,35.38,75.2,88,40,12.75
526,Chapada Dos Guimaraes,BR,2020-08-30 20:33:24,-15.46,-55.75,104.0,9,0,4.7
527,Svetlogorsk,BY,2020-08-30 20:33:24,52.63,29.73,70.45,69,0,9.86
528,Punakha,BT,2020-08-30 20:33:24,27.58,89.86,70.83,61,99,0.81
529,Ambilobe,MG,2020-08-30 20:33:24,-13.2,49.05,67.91,89,0,4.18
530,Qaanaaq,GL,2020-08-30 20:26:37,77.48,-69.36,34.0,77,0,4.56
531,Katsuura,JP,2020-08-30 20:32:28,35.13,140.3,80.6,94,75,4.7
532,Cabo San Lucas,MX,2020-08-30 20:33:25,22.89,-109.91,90.0,78,20,10.29
533,Broome,US,2020-08-30 20:27:42,42.25,-75.83,71.01,46,20,9.17
534,Bathsheba,BB,2020-08-30 20:34:40,13.22,-59.52,86.0,74,40,12.75
535,Butaritari,KI,2020-08-30 20:30:25,3.07,172.79,82.85,73,23,11.41
536,Rikitea,PF,2020-08-30 20:30:15,-23.12,-134.97,69.03,83,23,19.69
537,Ixtapa,MX,2020-08-30 20:34:41,20.7,-105.2,86.0,74,75,9.17
538,Lorengau,PG,2020-08-30 20:34:42,-2.02,147.27,81.57,82,7,11.68
539,Cherskiy,RU,2020-08-30 20:34:42,68.75,161.3,38.52,88,100,8.75
540,Castro,BR,2020-08-30 20:30:05,-24.79,-50.01,68.81,60,0,2.95
541,Koumac,NC,2020-08-30 20:34:42,-20.57,164.28,67.75,69,6,4.54
542,Itarema,BR,2020-08-30 20:34:42,-2.92,-39.92,79.38,73,0,20.56
543,Sakaiminato,JP,2020-08-30 20:34:43,35.55,133.23,77.0,100,75,3.36
544,Bredasdorp,ZA,2020-08-30 20:26:19,-34.53,20.04,42.8,81,32,4.7
545,Maceio,BR,2020-08-30 20:31:21,-9.67,-35.74,75.2,88,90,10.29
546,Rurrenabaque,BO,2020-08-30 20:34:43,-14.44,-67.53,95.0,59,20,4.7
547,Atuona,PF,2020-08-30 20:32:19,-9.8,-139.03,78.1,80,42,21.34
548,Punta Arenas,CL,2020-08-30 20:29:29,-53.15,-70.92,35.6,47,75,20.8
